Municipality,Ward,VotingDistrict,VotingStationName,RegisteredVoters,SpoiltVotes,TotalValidVotes,PartyName,BallotType
JHB,Ward 79800101,32840568,SHARONLEA PRIMARY SCHOOL,5917,44,1013,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800101,32840568,SHARONLEA PRIMARY SCHOOL,5917,44,347,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800101,32840568,SHARONLEA PRIMARY SCHOOL,5917,44,232,ACTIONSA,Ward
JHB,Ward 79800102,32840423,LAERSKOOL FONTAINEBLEAU,3123,25,748,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800102,32840423,LAERSKOOL FONTAINEBLEAU,3123,25,582,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800102,32840423,LAERSKOOL FONTAINEBLEAU,3123,25,200,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800102,32840423,LAERSKOOL FONTAINEBLEAU,3123,25,133,ACTIONSA,Ward
JHB,Ward 79800102,32840456,BORDEAUX PRIMARY SCHOOL,4712,31,905,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800102,32840456,BORDEAUX PRIMARY SCHOOL,4712,31,704,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800102,32840456,BORDEAUX PRIMARY SCHOOL,4712,31,241,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800102,32840456,BORDEAUX PRIMARY SCHOOL,4712,31,161,ACTIONSA,Ward
JHB,Ward 79800102,32840467,BLAIRGOWRIE COMMUNITY CENTRE,3776,32,939,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800102,32840467,BLAIRGOWRIE COMMUNITY CENTRE,3776,32,730,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800102,32840467,BLAIRGOWRIE COMMUNITY CENTRE,3776,32,250,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800102,32840467,BLAIRGOWRIE COMMUNITY CENTRE,3776,32,167,ACTIONSA,Ward
JHB,Ward 79800103,32850604,SANDTON ART GALLERY,1711,9,259,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800103,32850604,SANDTON ART GALLERY,1711,9,202,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800103,32850604,SANDTON ART GALLERY,1711,9,69,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800103,32850604,SANDTON ART GALLERY,1711,9,46,ACTIONSA,Ward
JHB,Ward 79800103,32850626,FIELD AND STUDY CENTRE,2966,25,750,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800103,32850626,FIELD AND STUDY CENTRE,2966,25,583,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800103,32850626,FIELD AND STUDY CENTRE,2966,25,200,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800103,32850626,FIELD AND STUDY CENTRE,2966,25,133,ACTIONSA,Ward
JHB,Ward 79800103,32850648,LYCEE FRANCAIS JULES VERNE,3986,32,947,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800103,32850648,LYCEE FRANCAIS JULES VERNE,3986,32,736,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800103,32850648,LYCEE FRANCAIS JULES VERNE,3986,32,252,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800103,32850648,LYCEE FRANCAIS JULES VERNE,3986,32,168,ACTIONSA,Ward
JHB,Ward 79800104,32840412,NG KERK FONTAINEBLEAU,4017,33,962,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800104,32840412,NG KERK FONTAINEBLEAU,4017,33,748,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800104,32840412,NG KERK FONTAINEBLEAU,4017,33,257,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800104,32840412,NG KERK FONTAINEBLEAU,4017,33,171,ACTIONSA,Ward
JHB,Ward 79800104,32840434,CITY POWER RANDBURG,3366,24,696,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800104,32840434,CITY POWER RANDBURG,3366,24,541,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800104,32840434,CITY POWER RANDBURG,3366,24,186,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800104,32840434,CITY POWER RANDBURG,3366,24,124,ACTIONSA,Ward
JHB,Ward 79800104,32840445,FERNDALE HIGH SCHOOL,2702,20,600,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800104,32840445,FERNDALE HIGH SCHOOL,2702,20,467,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800104,32840445,FERNDALE HIGH SCHOOL,2702,20,160,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800104,32840445,FERNDALE HIGH SCHOOL,2702,20,107,ACTIONSA,Ward
JHB,Ward 79800105,32850334,ATREC SPORTS COMPLEX,2117,12,359,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800105,32850334,ATREC SPORTS COMPLEX,2117,12,279,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800105,32850334,ATREC SPORTS COMPLEX,2117,12,96,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800105,32850334,ATREC SPORTS COMPLEX,2117,12,64,ACTIONSA,Ward
JHB,Ward 79800105,32850884,EAST BANK CLINIC,1896,12,348,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800105,32850884,EAST BANK CLINIC,1896,12,271,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800105,32850884,EAST BANK CLINIC,1896,12,93,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800105,32850884,EAST BANK CLINIC,1896,12,62,ACTIONSA,Ward
JHB,Ward 79800105,32851032,SKEEN PRIMARY SCHOOL,5079,31,916,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800105,32851032,SKEEN PRIMARY SCHOOL,5079,31,713,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800105,32851032,SKEEN PRIMARY SCHOOL,5079,31,244,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800105,32851032,SKEEN PRIMARY SCHOOL,5079,31,163,ACTIONSA,Ward
JHB,Ward 79800106,32840490,NORSCOT MANOR RECREATION CENTRE,7172,57,1689,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800106,32840490,NORSCOT MANOR RECREATION CENTRE,7172,57,1314,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800106,32840490,NORSCOT MANOR RECREATION CENTRE,7172,57,450,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800106,32840490,NORSCOT MANOR RECREATION CENTRE,7172,57,300,ACTIONSA,Ward
JHB,Ward 79800106,32850682,CEDARWOODS OF SANDTON,2710,23,692,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800106,32850682,CEDARWOODS OF SANDTON,2710,23,538,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800106,32850682,CEDARWOODS OF SANDTON,2710,23,185,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800106,32850682,CEDARWOODS OF SANDTON,2710,23,123,ACTIONSA,Ward
JHB,Ward 79800106,32850749,RIVONIA VILLAGE HALL,6066,45,1321,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800106,32850749,RIVONIA VILLAGE HALL,6066,45,1027,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800106,32850749,RIVONIA VILLAGE HALL,6066,45,352,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800106,32850749,RIVONIA VILLAGE HALL,6066,45,235,ACTIONSA,Ward
JHB,Ward 79800107,32850794,CARTER PRIMARY SCHOOL,3423,20,600,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800107,32850794,CARTER PRIMARY SCHOOL,3423,20,467,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800107,32850794,CARTER PRIMARY SCHOOL,3423,20,160,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800107,32850794,CARTER PRIMARY SCHOOL,3423,20,107,ACTIONSA,Ward
JHB,Ward 79800107,32850806,ST MICHAEL'S CHURCH,2516,14,420,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800107,32850806,ST MICHAEL'S CHURCH,2516,14,327,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800107,32850806,ST MICHAEL'S CHURCH,2516,14,112,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800107,32850806,ST MICHAEL'S CHURCH,2516,14,75,ACTIONSA,Ward
JHB,Ward 79800107,32850828,REALOGILE HIGH SCHOOL,3375,18,522,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800107,32850828,REALOGILE HIGH SCHOOL,3375,18,406,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800107,32850828,REALOGILE HIGH SCHOOL,3375,18,139,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800107,32850828,REALOGILE HIGH SCHOOL,3375,18,93,ACTIONSA,Ward
JHB,Ward 79800108,32850693,METHODIST CHURCH OF SOUTH AFRICA,1545,8,246,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800108,32850693,METHODIST CHURCH OF SOUTH AFRICA,1545,8,191,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800108,32850693,METHODIST CHURCH OF SOUTH AFRICA,1545,8,66,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800108,32850693,METHODIST CHURCH OF SOUTH AFRICA,1545,8,44,ACTIONSA,Ward
JHB,Ward 79800108,32850817,AME CHURCH,3167,18,522,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800108,32850817,AME CHURCH,3167,18,406,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800108,32850817,AME CHURCH,3167,18,139,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800108,32850817,AME CHURCH,3167,18,93,ACTIONSA,Ward
JHB,Ward 79800108,32851065,TENT (VASCO AND 9TH AVENUE),4593,22,659,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800108,32851065,TENT (VASCO AND 9TH AVENUE),4593,22,513,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800108,32851065,TENT (VASCO AND 9TH AVENUE),4593,22,176,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800108,32851065,TENT (VASCO AND 9TH AVENUE),4593,22,117,ACTIONSA,Ward
JHB,Ward 79800109,32850424,HLAYISANANI DAY CARE CENTRE,4233,21,623,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800109,32850424,HLAYISANANI DAY CARE CENTRE,4233,21,484,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800109,32850424,HLAYISANANI DAY CARE CENTRE,4233,21,166,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800109,32850424,HLAYISANANI DAY CARE CENTRE,4233,21,111,ACTIONSA,Ward
JHB,Ward 79800109,32850592,ERNEST ULLMAN RECREATION CENTRE,2546,21,625,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800109,32850592,ERNEST ULLMAN RECREATION CENTRE,2546,21,486,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800109,32850592,ERNEST ULLMAN RECREATION CENTRE,2546,21,167,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800109,32850592,ERNEST ULLMAN RECREATION CENTRE,2546,21,111,ACTIONSA,Ward
JHB,Ward 79800109,32850671,WENDYWOOD HIGH SCHOOL,3834,29,864,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800109,32850671,WENDYWOOD HIGH SCHOOL,3834,29,672,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800109,32850671,WENDYWOOD HIGH SCHOOL,3834,29,230,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800109,32850671,WENDYWOOD HIGH SCHOOL,3834,29,154,ACTIONSA,Ward
JHB,Ward 79800110,32900093,TENT - MAYIBUYE CLINIC (NEXT TO PRIMARY SCHOOL),4735,20,580,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800110,32900093,TENT - MAYIBUYE CLINIC (NEXT TO PRIMARY SCHOOL),4735,20,451,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800110,32900093,TENT - MAYIBUYE CLINIC (NEXT TO PRIMARY SCHOOL),4735,20,155,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800110,32900093,TENT - MAYIBUYE CLINIC (NEXT TO PRIMARY SCHOOL),4735,20,103,ACTIONSA,Ward
JHB,Ward 79800110,32900273,MAPHUTHA SECONDARY SCHOOL,3437,16,482,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800110,32900273,MAPHUTHA SECONDARY SCHOOL,3437,16,375,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800110,32900273,MAPHUTHA SECONDARY SCHOOL,3437,16,129,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800110,32900273,MAPHUTHA SECONDARY SCHOOL,3437,16,86,ACTIONSA,Ward
JHB,Ward 79800110,32910038,GALLAGHER COMBINED SCHOOL,3372,17,490,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800110,32910038,GALLAGHER COMBINED SCHOOL,3372,17,382,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800110,32910038,GALLAGHER COMBINED SCHOOL,3372,17,131,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800110,32910038,GALLAGHER COMBINED SCHOOL,3372,17,87,ACTIONSA,Ward
JHB,Ward 79800111,32910049,EBONY PARK PRIMARY SCHOOL,8237,37,1084,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800111,32910049,EBONY PARK PRIMARY SCHOOL,8237,37,843,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800111,32910049,EBONY PARK PRIMARY SCHOOL,8237,37,289,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800111,32910049,EBONY PARK PRIMARY SCHOOL,8237,37,193,ACTIONSA,Ward
JHB,Ward 79800111,32910106,UMQHELE SECONDARY SCHOOL,3802,18,533,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800111,32910106,UMQHELE SECONDARY SCHOOL,3802,18,415,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800111,32910106,UMQHELE SECONDARY SCHOOL,3802,18,142,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800111,32910106,UMQHELE SECONDARY SCHOOL,3802,18,95,ACTIONSA,Ward
JHB,Ward 79800111,32910320,PONELOPELE SECONDARY SCHOOL,4261,20,606,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800111,32910320,PONELOPELE SECONDARY SCHOOL,4261,20,471,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800111,32910320,PONELOPELE SECONDARY SCHOOL,4261,20,162,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800111,32910320,PONELOPELE SECONDARY SCHOOL,4261,20,108,ACTIONSA,Ward
JHB,Ward 79800112,32910140,MIDRAND PRIMARY SCHOOL,4589,30,881,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800112,32910140,MIDRAND PRIMARY SCHOOL,4589,30,685,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800112,32910140,MIDRAND PRIMARY SCHOOL,4589,30,235,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800112,32910140,MIDRAND PRIMARY SCHOOL,4589,30,157,ACTIONSA,Ward
JHB,Ward 79800112,32910353,COMMUNITAS CHURCH,1584,14,403,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800112,32910353,COMMUNITAS CHURCH,1584,14,313,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800112,32910353,COMMUNITAS CHURCH,1584,14,107,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800112,32910353,COMMUNITAS CHURCH,1584,14,72,ACTIONSA,Ward
JHB,Ward 79800112,32910364,MIDRAND HIGH SCHOOL,4526,28,826,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800112,32910364,MIDRAND HIGH SCHOOL,4526,28,642,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800112,32910364,MIDRAND HIGH SCHOOL,4526,28,220,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800112,32910364,MIDRAND HIGH SCHOOL,4526,28,147,ACTIONSA,Ward
JHB,Ward 79800113,32841198,DIEPSLOOT COMBINED SCHOOL,8034,34,1012,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800113,32841198,DIEPSLOOT COMBINED SCHOOL,8034,34,788,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800113,32841198,DIEPSLOOT COMBINED SCHOOL,8034,34,270,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800113,32841198,DIEPSLOOT COMBINED SCHOOL,8034,34,180,ACTIONSA,Ward
JHB,Ward 79800113,32841402,NEIGHBOURHOOD COMMUNITY HALL,7523,26,781,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800113,32841402,NEIGHBOURHOOD COMMUNITY HALL,7523,26,607,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800113,32841402,NEIGHBOURHOOD COMMUNITY HALL,7523,26,208,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800113,32841402,NEIGHBOURHOOD COMMUNITY HALL,7523,26,139,ACTIONSA,Ward
JHB,Ward 79800113,32841457,DIEPSLOOT OLD APOSTOLIC CHURCH,2608,12,366,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800113,32841457,DIEPSLOOT OLD APOSTOLIC CHURCH,2608,12,285,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800113,32841457,DIEPSLOOT OLD APOSTOLIC CHURCH,2608,12,98,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800113,32841457,DIEPSLOOT OLD APOSTOLIC CHURCH,2608,12,65,ACTIONSA,Ward
JHB,Ward 79800114,32840614,MASAKHANE TSWELELOPELE PRIMARY SCHOOL,4964,24,700,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800114,32840614,MASAKHANE TSWELELOPELE PRIMARY SCHOOL,4964,24,545,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800114,32840614,MASAKHANE TSWELELOPELE PRIMARY SCHOOL,4964,24,187,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800114,32840614,MASAKHANE TSWELELOPELE PRIMARY SCHOOL,4964,24,124,ACTIONSA,Ward
JHB,Ward 79800114,32841277,ZANDSPRUIT COMMUNITY CHURCH,3031,18,527,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800114,32841277,ZANDSPRUIT COMMUNITY CHURCH,3031,18,410,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800114,32841277,ZANDSPRUIT COMMUNITY CHURCH,3031,18,141,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800114,32841277,ZANDSPRUIT COMMUNITY CHURCH,3031,18,94,ACTIONSA,Ward
JHB,Ward 79800114,32841491,TENT (BOUNDARY ROAD PARK),2019,13,393,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800114,32841491,TENT (BOUNDARY ROAD PARK),2019,13,306,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800114,32841491,TENT (BOUNDARY ROAD PARK),2019,13,105,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800114,32841491,TENT (BOUNDARY ROAD PARK),2019,13,70,ACTIONSA,Ward
JHB,Ward 79800115,32840579,MAGIC BEINGS NURSERY SCHOOL,5734,43,1271,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800115,32840579,MAGIC BEINGS NURSERY SCHOOL,5734,43,988,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800115,32840579,MAGIC BEINGS NURSERY SCHOOL,5734,43,339,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800115,32840579,MAGIC BEINGS NURSERY SCHOOL,5734,43,226,ACTIONSA,Ward
JHB,Ward 79800115,32840591,TENT AT NAUTILUS PARK,3296,18,542,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800115,32840591,TENT AT NAUTILUS PARK,3296,18,422,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800115,32840591,TENT AT NAUTILUS PARK,3296,18,145,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800115,32840591,TENT AT NAUTILUS PARK,3296,18,96,ACTIONSA,Ward
JHB,Ward 79800115,32840603,FOURWAYS HIGH SCHOOL,4164,28,828,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800115,32840603,FOURWAYS HIGH SCHOOL,4164,28,644,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800115,32840603,FOURWAYS HIGH SCHOOL,4164,28,221,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800115,32840603,FOURWAYS HIGH SCHOOL,4164,28,147,ACTIONSA,Ward
JHB,Ward 79800116,32850839,ZION APOSTOLIC CHURCH,2803,16,472,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800116,32850839,ZION APOSTOLIC CHURCH,2803,16,367,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800116,32850839,ZION APOSTOLIC CHURCH,2803,16,126,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800116,32850839,ZION APOSTOLIC CHURCH,2803,16,84,ACTIONSA,Ward
JHB,Ward 79800116,32850873,UNITED CHURCH OF CHRIST,3230,16,470,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800116,32850873,UNITED CHURCH OF CHRIST,3230,16,365,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800116,32850873,UNITED CHURCH OF CHRIST,3230,16,125,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800116,32850873,UNITED CHURCH OF CHRIST,3230,16,84,ACTIONSA,Ward
JHB,Ward 79800116,32850895,SWISS MISSION/EVANGELICAL PRESBYTERIAN CHURCH,4213,22,635,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800116,32850895,SWISS MISSION/EVANGELICAL PRESBYTERIAN CHURCH,4213,22,494,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800116,32850895,SWISS MISSION/EVANGELICAL PRESBYTERIAN CHURCH,4213,22,169,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800116,32850895,SWISS MISSION/EVANGELICAL PRESBYTERIAN CHURCH,4213,22,113,ACTIONSA,Ward
JHB,Ward 79800117,32840153,BLAIRGOWRIE PRIMARY SCHOOL,3074,24,701,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800117,32840153,BLAIRGOWRIE PRIMARY SCHOOL,3074,24,545,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800117,32840153,BLAIRGOWRIE PRIMARY SCHOOL,3074,24,187,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800117,32840153,BLAIRGOWRIE PRIMARY SCHOOL,3074,24,125,ACTIONSA,Ward
JHB,Ward 79800117,32850019,PARKHURST PRIMARY SCHOOL,4593,36,1073,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800117,32850019,PARKHURST PRIMARY SCHOOL,4593,36,835,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800117,32850019,PARKHURST PRIMARY SCHOOL,4593,36,286,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800117,32850019,PARKHURST PRIMARY SCHOOL,4593,36,191,ACTIONSA,Ward
JHB,Ward 79800117,32850020,SAXONWOLD PRIMARY SCHOOL,3861,30,878,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800117,32850020,SAXONWOLD PRIMARY SCHOOL,3861,30,683,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800117,32850020,SAXONWOLD PRIMARY SCHOOL,3861,30,234,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800117,32850020,SAXONWOLD PRIMARY SCHOOL,3861,30,156,ACTIONSA,Ward
JHB,Ward 79800118,32850288,ATHLONE GIRLS HIGH SCHOOL,4053,29,849,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800118,32850288,ATHLONE GIRLS HIGH SCHOOL,4053,29,660,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800118,32850288,ATHLONE GIRLS HIGH SCHOOL,4053,29,226,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800118,32850288,ATHLONE GIRLS HIGH SCHOOL,4053,29,151,ACTIONSA,Ward
JHB,Ward 79800118,32850367,MALVERN PRIMARY SCHOOL,5041,20,597,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800118,32850367,MALVERN PRIMARY SCHOOL,5041,20,464,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800118,32850367,MALVERN PRIMARY SCHOOL,5041,20,159,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800118,32850367,MALVERN PRIMARY SCHOOL,5041,20,106,ACTIONSA,Ward
JHB,Ward 79800118,32850378,EASTGATE PRIMARY SCHOOL,2409,18,526,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800118,32850378,EASTGATE PRIMARY SCHOOL,2409,18,409,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800118,32850378,EASTGATE PRIMARY SCHOOL,2409,18,140,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800118,32850378,EASTGATE PRIMARY SCHOOL,2409,18,94,ACTIONSA,Ward
JHB,Ward 79800119,32860133,NATURENA PRIMARY SCHOOL,3087,21,617,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800119,32860133,NATURENA PRIMARY SCHOOL,3087,21,480,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800119,32860133,NATURENA PRIMARY SCHOOL,3087,21,165,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800119,32860133,NATURENA PRIMARY SCHOOL,3087,21,110,ACTIONSA,Ward
JHB,Ward 79800119,32862607,FREEDOM  PRIMARY SCHOOL,4441,21,624,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800119,32862607,FREEDOM  PRIMARY SCHOOL,4441,21,485,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800119,32862607,FREEDOM  PRIMARY SCHOOL,4441,21,166,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800119,32862607,FREEDOM  PRIMARY SCHOOL,4441,21,111,ACTIONSA,Ward
JHB,Ward 79800119,32862630,BANNER OF TRUTH MINISTRIES,2917,18,522,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800119,32862630,BANNER OF TRUTH MINISTRIES,2917,18,406,DEMOCRATIC ALLIANCE,Ward
JHB,Ward 79800119,32862630,BANNER OF TRUTH MINISTRIES,2917,18,139,ECONOMIC FREEDOM FIGHTERS,Ward
JHB,Ward 79800119,32862630,BANNER OF TRUTH MINISTRIES,2917,18,93,ACTIONSA,Ward
JHB,Ward 79800120,32860773,SOUTH VIEW HIGH SCHOOL,1945,12,345,AFRICAN NATIONAL CONGRESS,Ward
JHB,Ward 79800120,32860773,SOUTH VIEW HIGH SCHOOL,1945,12,268,DEMOCRATIC ALLIANCE,Ward
